Rank,Compound,SMILES,Affinity_kcal_per_mol,DLG_file,Within_Pocket
8321,ZINC000367945341_docked,CC(=O)c1ccc(S(C)(=O)=O)c(N2C[C@H]3COC[C@H]3C2)c1,-8.46,ZINC000367945341_docked.dlg,TRUE
8322,ZINC000808332869_docked,COc1ccc(Br)cc1S(=O)(=O)Oc1cc(F)cc(C#N)c1,-8.46,ZINC000808332869_docked.dlg,FALSE
8323,ZINC000160499586_docked,COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1ccc(F)cc1C#N,-8.46,ZINC000160499586_docked.dlg,TRUE
8324,ZINC000135063561_docked,COc1ccc(CN2CCC([C@@H](O)c3ccc(F)cc3)CC2)cc1C#N,-8.46,ZINC000135063561_docked.dlg,TRUE
8325,ZINC000295619341_docked,C[C@H](NS(=O)(=O)C[C@@H]1CCCC1(F)F)[C@H](O)c1ccc(F)cc1,-8.46,ZINC000295619341_docked.dlg,TRUE
8326,ZINC000278039583_docked,Cc1cc(S(=O)(=O)N(C)[C@H](C)c2ccc(S(C)(=O)=O)cc2)ccc1C#N,-8.46,ZINC000278039583_docked.dlg,TRUE
8327,ZINC000121794534_docked,N#Cc1cc(F)ccc1S(=O)(=O)NC[C@H]1CCC[C@H](O)C1,-8.46,ZINC000121794534_docked.dlg,TRUE
8328,ZINC000752657081_docked,Cc1ccc(C#N)cc1NC(=O)N[C@@H](C)[C@@H](O)c1cccc(F)c1,-8.46,ZINC000752657081_docked.dlg,TRUE
8329,ZINC000480897989_docked,COc1cc([C@H](C)N[C@@H](CC(F)(F)F)c2ccccc2)ccc1S(C)(=O)=O,-8.46,ZINC000480897989_docked.dlg,TRUE
8330,ZINC000812242754_docked,COc1ccc(F)cc1/C=C/C(=O)c1cccc(C#N)c1,-8.46,ZINC000812242754_docked.dlg,FALSE
8331,ZINC000156411415_docked,C[C@H](CNS(=O)(=O)c1ccc(F)cc1C#N)N1CCOCC1,-8.46,ZINC000156411415_docked.dlg,TRUE
8332,ZINC000123361243_docked,CCN(CC)C[C@@H]1CCN(S(=O)(=O)c2ccc(F)cc2C#N)C1,-8.46,ZINC000123361243_docked.dlg,TRUE
8333,ZINC000277717759_docked,CC(C)N(C[C@@H](O)COc1ccccc1)S(=O)(=O)c1ccc(F)cc1C#N,-8.46,ZINC000277717759_docked.dlg,TRUE
8334,ZINC000162926607_docked,C[C@@H]1CC(NS(=O)(=O)c2ccc(F)cc2C#N)C[C@@H](C)O1,-8.46,ZINC000162926607_docked.dlg,TRUE
8335,ZINC000156377867_docked,N#Cc1cc(F)ccc1S(=O)(=O)N(C1CC1)[C@H]1CCS(=O)(=O)C1,-8.46,ZINC000156377867_docked.dlg,TRUE
8336,ZINC000467415947_docked,COc1cc([C@H](C)N[C@@H](CO)c2cccc(Cl)c2F)ccc1S(C)(=O)=O,-8.46,ZINC000467415947_docked.dlg,TRUE
8337,ZINC000340795995_docked,Cc1ccc(NC(=O)NC(=O)COc2cc(F)cc(C#N)c2)cc1C,-8.46,ZINC000340795995_docked.dlg,TRUE
8338,ZINC000500231183_docked,Cc1cc(NC(=O)N[C@H](CO)c2cccc(F)c2)ccc1S(C)(=O)=O,-8.46,ZINC000500231183_docked.dlg,TRUE
8339,ZINC000751488581_docked,C[C@H](NS(=O)(=O)c1ccc(C#N)cc1)[C@@H](O)c1cccc(F)c1,-8.46,ZINC000751488581_docked.dlg,TRUE
8340,ZINC000486814240_docked,Cc1cc(CN2CCN(S(=O)(=O)c3ccc(F)cc3F)CC2)ccc1C#N,-8.46,ZINC000486814240_docked.dlg,TRUE
8341,ZINC000609388929_docked,CN(CCC#N)S(=O)(=O)NCc1ccccc1Oc1cccc(F)c1,-8.46,ZINC000609388929_docked.dlg,TRUE
8342,ZINC000443106434_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1CC[C@@H]1c1ccccc1,-8.46,ZINC000443106434_docked.dlg,TRUE
8343,ZINC000292677427_docked,CC1(C)CCC[C@@]1(O)CNS(=O)(=O)c1ccc(F)cc1C#N,-8.46,ZINC000292677427_docked.dlg,TRUE
8344,ZINC000796105135_docked,Cc1ccc([C@@H](O)[C@H](C)NS(=O)(=O)c2ccc(C#N)cc2C(F)(F)F)cc1,-8.46,ZINC000796105135_docked.dlg,FALSE
8345,ZINC000294044949_docked,CC(C)[C@@H]1CN(S(=O)(=O)c2ccc(F)cc2C#N)CCCO1,-8.46,ZINC000294044949_docked.dlg,TRUE
8346,ZINC000827201066_docked,COc1ccc(F)cc1S(=O)(=O)N[C@H](C)[C@H](O)c1ccc(F)cc1,-8.46,ZINC000827201066_docked.dlg,FALSE
8347,ZINC000353790636_docked,C[C@H]1[C@H](C)C[C@@H](C)CN1S(=O)(=O)c1ccc(F)cc1C#N,-8.46,ZINC000353790636_docked.dlg,TRUE
8348,ZINC000255145610_docked,CS(=O)(=O)c1ccc(C(=O)/C=C\c2ccccc2C#N)cc1F,-8.46,ZINC000255145610_docked.dlg,TRUE
8349,ZINC000357805148_docked,COc1cc([C@H](C)N[C@H](C(C)C)C(C)(C)O)ccc1S(C)(=O)=O,-8.46,ZINC000357805148_docked.dlg,TRUE
8350,ZINC000162532505_docked,C[C@@H](NC(=O)c1ccc(S(C)(=O)=O)cc1)[C@H](O)c1ccc(F)cc1,-8.46,ZINC000162532505_docked.dlg,TRUE
8351,ZINC000294565082_docked,COc1ccc(C(=O)N(CCC#N)CC(C)(C)C)cc1S(C)(=O)=O,-8.46,ZINC000294565082_docked.dlg,TRUE
8352,ZINC000394716013_docked,N#Cc1cc(F)cc(Oc2cccc(Br)c2CBr)c1,-8.46,ZINC000394716013_docked.dlg,TRUE
8353,ZINC000843072165_docked,C[C@H](NCCS(=O)(=O)c1ccc(C#N)cn1)[C@H](O)c1ccc(F)cc1,-8.46,ZINC000843072165_docked.dlg,FALSE
8354,ZINC000808332694_docked,N#Cc1cc(F)cc(OS(=O)(=O)c2cccc(C#N)c2)c1,-8.46,ZINC000808332694_docked.dlg,FALSE
8355,ZINC000289272627_docked,C[C@@H](C[C@H](O)c1ccc(F)cc1)NS(=O)(=O)Cc1ccc(C#N)cc1,-8.46,ZINC000289272627_docked.dlg,TRUE
8356,ZINC000373524088_docked,COc1cc([C@H](C)NC2CC(N3CCCCC3)C2)ccc1S(C)(=O)=O,-8.46,ZINC000373524088_docked.dlg,TRUE
8357,ZINC000751115276_docked,N#Cc1cc(F)ccc1S(=O)(=O)Oc1ccc([N+](=O)[O-])cc1Br,-8.46,ZINC000751115276_docked.dlg,TRUE
8358,ZINC001295513333_docked,COc1ccc(C(=O)N[C@@H](CO)c2cccc(F)c2)cc1S(C)(=O)=O,-8.46,ZINC001295513333_docked.dlg,FALSE
8359,ZINC000173633927_docked,CCc1ccc([C@H]2C[C@@H](C)CCN2C(=O)c2ccc(C)c(S(C)(=O)=O)c2)o1,-8.46,ZINC000173633927_docked.dlg,TRUE
8360,ZINC000593631048_docked,CC[C@H]1CN(S(=O)(=O)c2ccc(F)cc2C#N)[C@H](CC)CO1,-8.46,ZINC000593631048_docked.dlg,TRUE
8361,ZINC000601524049_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1CCN(Cc2ccc(O)cc2)CC1,-8.46,ZINC000601524049_docked.dlg,TRUE
8362,ZINC001275465466_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)O[C@@H]2CCC[C@H](C#N)C2)cc1,-8.46,ZINC001275465466_docked.dlg,FALSE
8363,ZINC000645659688_docked,CCC1(CC)CN(S(=O)(=O)c2cc(F)ccc2OC)CCS1(=O)=O,-8.46,ZINC000645659688_docked.dlg,TRUE
8364,ZINC000176789051_docked,CC(C)(C)C1CCN(S(=O)(=O)c2ccc(F)cc2C#N)CC1,-8.46,ZINC000176789051_docked.dlg,TRUE
8365,ZINC000151739304_docked,C[C@H]1C[C@H](C)CN(S(=O)(=O)c2ccc(F)cc2C#N)C1,-8.46,ZINC000151739304_docked.dlg,TRUE
8366,ZINC000585262244_docked,C[C@]1(O)CCN(Cc2ccc(S(C)(=O)=O)cc2)C[C@@H]1Oc1cccc(F)c1,-8.46,ZINC000585262244_docked.dlg,TRUE
8367,ZINC000188638922_docked,CCc1nc(C)ccc1OS(=O)(=O)c1ccc(F)cc1C#N,-8.46,ZINC000188638922_docked.dlg,TRUE
8368,ZINC000769738619_docked,CS(=O)(=O)c1ccc(C(=O)Oc2ccc(C#N)cc2F)cc1[N+](=O)[O-],-8.45,ZINC000769738619_docked.dlg,TRUE
8369,ZINC000552576516_docked,COc1cc([C@H](C)N[C@@H]2CC(=O)N([C@@H]3C[C@@H]3c3ccccc3)C2)ccc1S(C)(=O)=O,-8.45,ZINC000552576516_docked.dlg,TRUE
8370,ZINC000557490574_docked,CCCN(CC(=O)Nc1ccccc1C)C(=O)COc1cc(F)cc(C#N)c1,-8.45,ZINC000557490574_docked.dlg,TRUE
8371,ZINC000556202960_docked,CC[C@H]1CC[C@H](N[C@@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)CC1,-8.45,ZINC000556202960_docked.dlg,TRUE
8372,ZINC000297124217_docked,COc1ccc(C(=O)N2CCc3cc(F)ccc3C2)cc1S(C)(=O)=O,-8.45,ZINC000297124217_docked.dlg,TRUE
8373,ZINC000475723055_docked,CS(=O)(=O)c1ccccc1N1CCC(O)(Cc2ccc(F)cc2)CC1,-8.45,ZINC000475723055_docked.dlg,TRUE
8374,ZINC000847037773_docked,CCC(C)(C)N1CCN(Cc2ccc(F)cc2C#N)CC1,-8.45,ZINC000847037773_docked.dlg,FALSE
8375,ZINC000114736060_docked,Cc1ccc(C#N)cc1S(=O)(=O)NCc1ccccc1OC(F)F,-8.45,ZINC000114736060_docked.dlg,TRUE
8376,ZINC000507529030_docked,Cc1cc(F)ccc1S(=O)(=O)N1CCC(Oc2ccc(C#N)cc2)CC1,-8.45,ZINC000507529030_docked.dlg,TRUE
8377,ZINC000178778688_docked,Cc1ccc(C#N)cc1S(=O)(=O)NC[C@@H](O)CC(C)(C)C,-8.45,ZINC000178778688_docked.dlg,TRUE
8378,ZINC000463694013_docked,COc1cc(C#N)ccc1S(=O)(=O)N[C@@H](CN1CCOCC1)c1ccc(C)cc1,-8.45,ZINC000463694013_docked.dlg,TRUE
8379,ZINC000513276211_docked,CN(Cc1ccc(S(C)(=O)=O)cc1)C(=O)C1(c2cc(F)cc(C#N)c2)CC1,-8.45,ZINC000513276211_docked.dlg,TRUE
8380,ZINC000160059809_docked,N#Cc1cc(F)ccc1S(=O)(=O)NC[C@@H](O)c1cccc(F)c1,-8.45,ZINC000160059809_docked.dlg,TRUE
8381,ZINC000488860195_docked,COCCN(C(=O)c1ccc(C)c(S(C)(=O)=O)c1)[C@H]1CCO[C@H]1C,-8.45,ZINC000488860195_docked.dlg,TRUE
8382,ZINC000313803573_docked,CS(=O)(=O)c1cccc(Oc2cc(Br)c(C#N)cc2F)c1,-8.45,ZINC000313803573_docked.dlg,TRUE
8383,ZINC000162722615_docked,C[C@@H](NC(=O)c1ccccc1S(C)(=O)=O)[C@H](O)c1ccc(F)cc1,-8.45,ZINC000162722615_docked.dlg,TRUE
8384,ZINC000770380314_docked,COc1cc(C#N)ccc1OCCCC(=O)N[C@H](C)[C@H](O)c1cccc(F)c1,-8.45,ZINC000770380314_docked.dlg,TRUE
8385,ZINC000566821583_docked,C[C@H]1CCN(CCS(=O)(=O)c2ccc(C#N)cn2)[C@@H]1c1cccc(F)c1,-8.45,ZINC000566821583_docked.dlg,TRUE
8386,ZINC000912342944_docked,CC[C@H](Nc1nccc(S(C)(=O)=O)n1)c1cc(F)ccc1OC,-8.45,ZINC000912342944_docked.dlg,FALSE
8387,ZINC000751177116_docked,CS(=O)(=O)c1ccccc1S(=O)(=O)NC[C@@H](O)COc1cccc(F)c1,-8.45,ZINC000751177116_docked.dlg,TRUE
8388,ZINC000575111351_docked,COc1cc([C@@H](C)N[C@@H](CO)c2ccc(F)cc2)ccc1S(C)(=O)=O,-8.45,ZINC000575111351_docked.dlg,TRUE
8389,ZINC000906432897_docked,Cc1cc(C#N)cc(C)c1CC(=O)N[C@H]1C[C@H]1c1cccc(F)c1,-8.45,ZINC000906432897_docked.dlg,FALSE
8390,ZINC000823980053_docked,C[C@H](NCc1cccc(S(C)(=O)=O)c1)[C@@H](O)c1cccc(F)c1,-8.45,ZINC000823980053_docked.dlg,FALSE
8391,ZINC000917792849_docked,CS(=O)(=O)c1cc(C(=O)N(Cc2ccc(Cl)c(Cl)c2)C2CC2)ccc1Cl,-8.45,ZINC000917792849_docked.dlg,FALSE
8392,ZINC001306964083_docked,CS(=O)(=O)c1cc([N+](=O)[O-])ccc1N[C@@H](CO)c1cccc(F)c1,-8.45,ZINC001306964083_docked.dlg,FALSE
8393,ZINC000548370336_docked,C[C@H](CNS(=O)(=O)c1ccc(F)cc1C#N)N1CCCC1,-8.45,ZINC000548370336_docked.dlg,TRUE
8394,ZINC000751488799_docked,Cc1cc(C#N)ccc1S(=O)(=O)N[C@H](C)[C@H](O)c1cccc(F)c1,-8.45,ZINC000751488799_docked.dlg,TRUE
8395,ZINC000162058343_docked,CCC[C@@H](NS(=O)(=O)c1ccc(F)cc1C#N)C(=O)OC(C)(C)C,-8.45,ZINC000162058343_docked.dlg,TRUE
8396,ZINC000490467117_docked,CS(=O)(=O)C[C@@H]1CCN(S(=O)(=O)c2ccc(F)cc2C#N)C1,-8.45,ZINC000490467117_docked.dlg,TRUE
8397,ZINC001167438253_docked,CS(=O)(=O)c1cccc(C(=O)N2CCN([C@H]3C[C@H]3c3cccc(F)c3)CC2)c1,-8.45,ZINC001167438253_docked.dlg,FALSE
8398,ZINC000758127433_docked,C[C@@H](NS(=O)(=O)c1cccnc1C#N)[C@H](O)c1cccc(F)c1,-8.45,ZINC000758127433_docked.dlg,TRUE
8399,ZINC000275062531_docked,CC(=O)c1ccc(S(C)(=O)=O)c(N2CCN(C[C@H](C)O)CC2)c1,-8.45,ZINC000275062531_docked.dlg,TRUE
8400,ZINC000328733323_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1[C@H]2CC[C@@H]1C[C@H](c1ccccc1)C2,-8.45,ZINC000328733323_docked.dlg,TRUE
8401,ZINC000158108512_docked,C[C@H](C[C@@H](O)c1cccs1)NS(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000158108512_docked.dlg,TRUE
8402,ZINC000331104751_docked,CC(=O)N[C@H](C)C1CCN(Cc2ccc(F)cc2C#N)CC1,-8.45,ZINC000331104751_docked.dlg,TRUE
8403,ZINC000195395239_docked,CS(=O)(=O)c1ccc(C(=O)Oc2cc(F)cc(F)c2)cc1[N+](=O)[O-],-8.45,ZINC000195395239_docked.dlg,TRUE
8404,ZINC000771738951_docked,C[C@H](NC(=O)COc1cccc(C#N)c1)[C@H](O)c1cccc(F)c1,-8.45,ZINC000771738951_docked.dlg,TRUE
8405,ZINC000469156977_docked,COCCOc1ccc(F)cc1S(=O)(=O)N1CCC[C@H]1[C@@H](C#N)c1ccccc1,-8.45,ZINC000469156977_docked.dlg,TRUE
8406,ZINC000129116839_docked,CC[C@H]1CCCC[C@@H]1N(C)S(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000129116839_docked.dlg,TRUE
8407,ZINC000269769433_docked,CS(=O)(=O)c1cc(S(=O)(=O)N2CC[C@@H](O)C2)ccc1F,-8.45,ZINC000269769433_docked.dlg,TRUE
8408,ZINC000067433708_docked,COc1cc(C)c(S(=O)(=O)N[C@H]2C[C@H]2c2cccc(F)c2)cc1OC,-8.45,ZINC000067433708_docked.dlg,TRUE
8409,ZINC000594541787_docked,CS(=O)(=O)c1cccc(C(=O)NCc2ccccc2Oc2cccc(F)c2)c1,-8.45,ZINC000594541787_docked.dlg,TRUE
8410,ZINC000657129841_docked,Cc1cc(F)ccc1S(=O)(=O)N1C[C@H](C)[C@@H](O)[C@H](C)C1,-8.45,ZINC000657129841_docked.dlg,TRUE
8411,ZINC000271473111_docked,CC[C@H]1CN(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)C[C@H]1O,-8.45,ZINC000271473111_docked.dlg,TRUE
8412,ZINC000128519594_docked,CC[C@@H](O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000128519594_docked.dlg,TRUE
8413,ZINC000916465000_docked,COc1cc(C#N)ccc1OCCCC(=O)Nc1ccc(=O)n(Cc2ccccc2)c1,-8.45,ZINC000916465000_docked.dlg,FALSE
8414,ZINC000178778676_docked,Cc1ccc(C#N)cc1S(=O)(=O)NC[C@H](O)CC(C)(C)C,-8.45,ZINC000178778676_docked.dlg,TRUE
8415,ZINC000305199080_docked,C[C@@H](NC(=O)CNc1ccc(C#N)cc1)[C@H](O)c1ccc(F)cc1,-8.45,ZINC000305199080_docked.dlg,TRUE
8416,ZINC000766252172_docked,COc1cc(C#N)ccc1NC(=O)N[C@@H](C)[C@H](O)c1cccc(F)c1,-8.45,ZINC000766252172_docked.dlg,TRUE
8417,ZINC000462713115_docked,C[C@@H]1C[C@@H](c2cccc(F)c2)N(S(=O)(=O)c2ccc(Cl)cc2C#N)C1,-8.45,ZINC000462713115_docked.dlg,TRUE
8418,ZINC000151932227_docked,CC(C)C[C@H]1CCCN1S(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000151932227_docked.dlg,TRUE
8419,ZINC000594770015_docked,CCCS(=O)(=O)NCc1ccccc1Oc1cccc(F)c1,-8.45,ZINC000594770015_docked.dlg,TRUE
8420,ZINC000183243113_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1CC[C@@H](Oc2cccc(F)c2)C1,-8.45,ZINC000183243113_docked.dlg,TRUE
8421,ZINC000093548893_docked,CCS(=O)(=O)NCc1ccc(C(=O)Nc2cc(F)ccc2OC)cc1,-8.45,ZINC000093548893_docked.dlg,TRUE
8422,ZINC000331589329_docked,COc1cc([C@@H](C)N[C@H]2CCN(C3CC3)C2)ccc1S(C)(=O)=O,-8.45,ZINC000331589329_docked.dlg,TRUE
8423,ZINC000416592889_docked,C[C@@H]1O[C@H](C)C[C@@H]1CNS(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000416592889_docked.dlg,TRUE
8424,ZINC000599514275_docked,COc1ccc([C@H]2CCN(S(=O)(=O)c3ccc(F)cc3C#N)C2)cc1F,-8.45,ZINC000599514275_docked.dlg,TRUE
8425,ZINC001198781377_docked,COc1cc([C@H](C)N[C@@H](C)C(=O)Nc2c(C)cccc2C)ccc1S(C)(=O)=O,-8.45,ZINC001198781377_docked.dlg,FALSE
8426,ZINC000443962862_docked,Cc1cc(S(=O)(=O)N(C)[C@@H](C)c2ccc(F)cc2)ccc1C#N,-8.45,ZINC000443962862_docked.dlg,TRUE
8427,ZINC000248624922_docked,C[C@@H]1C[C@H]2CCCC[C@H]2N1S(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000248624922_docked.dlg,TRUE
8428,ZINC000612173273_docked,Cc1cc(C#N)ccc1S(=O)(=O)N[C@@H]1COc2cc(F)cc(F)c21,-8.45,ZINC000612173273_docked.dlg,TRUE
8429,ZINC000332217724_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1C[C@@H]2CC[C@H](O)C[C@H]2C1,-8.45,ZINC000332217724_docked.dlg,TRUE
8430,ZINC000377884669_docked,Cc1ccc(C(=O)N2CCC[C@@H]2[C@@H](C#N)c2ccccc2)cc1S(C)(=O)=O,-8.45,ZINC000377884669_docked.dlg,TRUE
8431,ZINC001196100552_docked,COc1cc([C@@H](C)NS(=O)(=O)C[C@H](OC)C(C)C)ccc1S(C)(=O)=O,-8.45,ZINC001196100552_docked.dlg,FALSE
8432,ZINC000089553412_docked,COc1cc([C@@H](C)N[C@H](C)c2ccccc2)ccc1S(C)(=O)=O,-8.45,ZINC000089553412_docked.dlg,TRUE
8433,ZINC000483856616_docked,COc1cc([C@@H](C)NCc2cc(F)ccc2SC)ccc1S(C)(=O)=O,-8.45,ZINC000483856616_docked.dlg,TRUE
8434,ZINC000443123105_docked,N#Cc1cc(F)ccc1S(=O)(=O)NCC1CCN(C(=O)c2ccccc2)CC1,-8.45,ZINC000443123105_docked.dlg,TRUE
8435,ZINC000830787052_docked,C[C@H](NS(=O)(=O)CC1(CC#N)CC1)[C@H](O)c1cccc(F)c1,-8.45,ZINC000830787052_docked.dlg,FALSE
8436,ZINC000648951879_docked,CC[C@H]1c2ccccc2CCN1C(=O)c1ccc(OC)c(S(C)(=O)=O)c1,-8.45,ZINC000648951879_docked.dlg,TRUE
8437,ZINC000092557799_docked,Cc1cc(C#N)ccc1S(=O)(=O)N1CCc2cc(F)ccc2C1,-8.45,ZINC000092557799_docked.dlg,TRUE
8438,ZINC000840398174_docked,C[C@@H](NC(=O)c1ncccc1S(C)(=O)=O)[C@@H](O)c1cccc(F)c1,-8.45,ZINC000840398174_docked.dlg,FALSE
8439,ZINC000304005074_docked,Cc1ccc(C#N)cc1NC(=O)N[C@@H](C)[C@H](O)c1ccc(F)cc1,-8.45,ZINC000304005074_docked.dlg,TRUE
8440,ZINC000451489384_docked,CC(C)(C)CC[C@H](CO)NS(=O)(=O)Cc1ccc(F)cc1C#N,-8.45,ZINC000451489384_docked.dlg,TRUE
8441,ZINC000156693741_docked,CCOc1ccccc1CNS(=O)(=O)c1ccc(F)cc1C#N,-8.45,ZINC000156693741_docked.dlg,TRUE
8442,ZINC000867271112_docked,Cc1cc(F)cc(C#N)c1S(=O)(=O)N[C@H]1C[C@@H](C)OC1=O,-8.45,ZINC000867271112_docked.dlg,FALSE
8443,ZINC000124726763_docked,C[C@@H](O)C[C@H](CNS(=O)(=O)c1ccc(C#N)cc1F)c1ccccc1,-8.45,ZINC000124726763_docked.dlg,TRUE
8444,ZINC000734582022_docked,N#Cc1ccc([C@H](OC(=O)c2ccc(Oc3ccccc3)c(N)c2)C(N)=O)cc1,-8.45,ZINC000734582022_docked.dlg,TRUE
8445,ZINC000601449863_docked,CN(C)C1(CNS(=O)(=O)Cc2ccc(F)cc2C#N)CC1,-8.45,ZINC000601449863_docked.dlg,TRUE
8446,ZINC000794935905_docked,COc1cc(C(=O)/C=C/c2ccnn2-c2ccc(F)cc2)ccc1S(C)(=O)=O,-8.45,ZINC000794935905_docked.dlg,FALSE
8447,ZINC000832912379_docked,Cc1ccc(C(=O)N(CC(=O)O)c2cccc(F)c2)cc1S(C)(=O)=O,-8.45,ZINC000832912379_docked.dlg,FALSE
8448,ZINC000185486945_docked,N#Cc1cc(F)ccc1CN1CCC(O)(c2ccccc2)CC1,-8.45,ZINC000185486945_docked.dlg,TRUE
8449,ZINC000305176492_docked,C[C@H](NS(=O)(=O)c1ccc(C#N)cc1)[C@H](O)c1ccc(F)cc1,-8.45,ZINC000305176492_docked.dlg,TRUE
8450,ZINC000537973326_docked,COc1cc([C@@H](C)N[C@@H](c2ccc(F)cc2)c2cccs2)ccc1S(C)(=O)=O,-8.45,ZINC000537973326_docked.dlg,TRUE
8451,ZINC000767157148_docked,COc1cc(OC(=O)c2cc(Br)cc(S(C)(=O)=O)c2F)ccc1C#N,-8.45,ZINC000767157148_docked.dlg,TRUE
8452,ZINC001186715331_docked,Cc1cc(C#N)ccc1S(=O)(=O)NCc1ccccc1Oc1cccc(F)c1,-8.45,ZINC001186715331_docked.dlg,FALSE
8453,ZINC000101579933_docked,Cc1cc(C#N)ccc1OS(=O)(=O)c1ccc(F)cc1Br,-8.45,ZINC000101579933_docked.dlg,TRUE
8454,ZINC000255622055_docked,COc1cc(C(=O)/C=C\c2cc(C)c(OC)c(C)c2)ccc1S(C)(=O)=O,-8.45,ZINC000255622055_docked.dlg,TRUE
8455,ZINC000255347016_docked,COc1cc(C(=O)/C=C\c2cnn(CCCl)c2)ccc1S(C)(=O)=O,-8.45,ZINC000255347016_docked.dlg,TRUE
8456,ZINC000795849778_docked,COCc1ccc(OC)c(S(=O)(=O)N2CCC([C@@H](O)c3ccccc3)CC2)c1,-8.45,ZINC000795849778_docked.dlg,FALSE
8457,ZINC000151736964_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,-8.45,ZINC000151736964_docked.dlg,TRUE
8458,ZINC000340777493_docked,CCc1cccc(C)c1NC(=O)COc1cc(F)cc(C#N)c1,-8.45,ZINC000340777493_docked.dlg,TRUE
8459,ZINC000186321038_docked,COc1cc([C@H](C)N[C@H](C)[C@@H](c2ccccc2)N(C)C)ccc1S(C)(=O)=O,-8.45,ZINC000186321038_docked.dlg,TRUE
8460,ZINC000044259392_docked,Cc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1S(C)(=O)=O,-8.45,ZINC000044259392_docked.dlg,TRUE
8461,ZINC000786116942_docked,CS(=O)(=O)c1cc(C(=O)N2CCc3ccccc3[C@H]2c2ccccc2)ccc1F,-8.45,ZINC000786116942_docked.dlg,FALSE
8462,ZINC000522279158_docked,COc1ccc(F)cc1CN1CCN(S(=O)(=O)c2cc(C#N)ccc2C)CC1,-8.45,ZINC000522279158_docked.dlg,TRUE
8463,ZINC000271840979_docked,C[C@H](N[C@@H](C)[C@@H](O)c1cccc(F)c1)c1cccc(C#N)c1,-8.45,ZINC000271840979_docked.dlg,TRUE
8464,ZINC000187344013_docked,CS(=O)(=O)CCCNc1ccc(Oc2ccccc2)c(C#N)c1,-8.45,ZINC000187344013_docked.dlg,TRUE
8465,ZINC000357478992_docked,Cc1cc(NS(=O)(=O)c2cc(F)ccc2C)c(C#N)cc1N(C)C,-8.45,ZINC000357478992_docked.dlg,TRUE
8466,ZINC000358024477_docked,COc1ccc(F)cc1[C@@H](C)NS(=O)(=O)Cc1ccc(C#N)cc1,-8.45,ZINC000358024477_docked.dlg,TRUE
8467,ZINC000416592886_docked,C[C@@H]1C[C@H](CNS(=O)(=O)c2ccc(F)cc2C#N)[C@@H](C)O1,-8.45,ZINC000416592886_docked.dlg,TRUE
8468,ZINC000296262971_docked,C[C@H](NC(=O)CCc1ccc(C(N)=O)cc1)[C@H](O)c1cccc(F)c1,-8.45,ZINC000296262971_docked.dlg,TRUE
8469,ZINC000156203279_docked,CC(C)N(CCNS(=O)(=O)c1ccc(F)cc1C#N)C(C)C,-8.45,ZINC000156203279_docked.dlg,TRUE
8470,ZINC000037369910_docked,C[C@H](O)c1ccc(Oc2cccc(S(C)(=O)=O)c2)c(F)c1,-8.45,ZINC000037369910_docked.dlg,TRUE
8471,ZINC000096314012_docked,COc1cc(C(=O)/C=C\c2ccsc2)ccc1S(C)(=O)=O,-8.45,ZINC000096314012_docked.dlg,TRUE
8472,ZINC000165532428_docked,CC[C@H](CN[C@@H](C)c1ccc(S(C)(=O)=O)c(OC)c1)Oc1cccc(F)c1,-8.45,ZINC000165532428_docked.dlg,TRUE
8473,ZINC001117200201_docked,CCc1ccc(-c2nnc(COc3ccc(C#N)cc3)o2)cc1S(C)(=O)=O,-8.45,ZINC001117200201_docked.dlg,FALSE
8474,ZINC000271236245_docked,COC(=O)[C@H]1CCCN1C(=O)c1ccc(S(C)(=O)=O)c(Br)c1,-8.45,ZINC000271236245_docked.dlg,TRUE
8475,ZINC000432406681_docked,COc1ccc(C#N)cc1NC(=O)c1cc(C#N)cc(N(C)C)c1,-8.45,ZINC000432406681_docked.dlg,TRUE
8476,ZINC000588105536_docked,CS(=O)(=O)c1ccccc1OCc1ccc(Br)cc1C#N,-8.45,ZINC000588105536_docked.dlg,TRUE
8477,ZINC000090117944_docked,COc1cc([C@H](C)NCc2cc(C#N)ccc2F)ccc1S(C)(=O)=O,-8.45,ZINC000090117944_docked.dlg,TRUE
8478,ZINC000809846313_docked,N#Cc1cc(F)cc(OS(=O)(=O)CCCOCc2ccccc2)c1,-8.45,ZINC000809846313_docked.dlg,FALSE
